alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
1.5,0.96,99.7388771002,5.0471330894,0.0,resume_from_csv
1.5,0.97,99.6799015771,5.1314950781,0.0,resume_from_csv
1.5,0.98,99.7369486840,5.1538390187,0.0,resume_from_csv
1.5,0.99,1.2869541242,0.0716781138,0.0,resume_from_csv
1.5,1.0,0.5448370354,0.0415199042,0.0,resume_from_csv
1.55,0.0,0.0000611556,0.0000138950,0.0,resume_from_csv
1.55,0.01,0.0000963221,0.0000147888,0.0,resume_from_csv
1.55,0.02,0.0000718454,0.0000133521,0.0,resume_from_csv
1.55,0.03,0.0000508387,0.0000118409,0.0,resume_from_csv
1.55,0.04,0.0000613420,0.0000122669,0.0,resume_from_csv
1.55,0.05,0.0000508801,0.0000120732,0.0,resume_from_csv
1.55,0.06,0.0000641077,0.0000114559,0.0,resume_from_csv
1.55,0.07,0.0000542984,0.0000100297,0.0,resume_from_csv
1.55,0.08,0.0000591978,0.0000095825,0.0,resume_from_csv
1.55,0.09,0.0000655682,0.0000095431,0.0,resume_from_csv
1.55,0.1,0.0000729641,0.0000114663,0.0,resume_from_csv
1.55,0.11,0.0000801734,0.0000097015,0.0,resume_from_csv
1.55,0.12,0.0000904903,0.0000097062,0.0,resume_from_csv
1.55,0.13,0.0001003307,0.0000108519,0.0,resume_from_csv
1.55,0.14,0.0001111137,0.0000118283,0.0,resume_from_csv
1.55,0.15,0.0001252632,0.0000120282,0.0,resume_from_csv
1.55,0.16,0.0001371752,0.0000120881,0.0,resume_from_csv
1.55,0.17,0.0001546808,0.0000115894,0.0,resume_from_csv
1.55,0.18,0.0001698246,0.0000113494,0.0,resume_from_csv
1.55,0.19,0.0001910487,0.0000117434,0.0,resume_from_csv
1.55,0.2,0.0002108849,0.0000128746,0.0,resume_from_csv
1.55,0.21,0.0002291880,0.0000140668,0.0,resume_from_csv
1.55,0.22,0.0002564510,0.0000139758,0.0,resume_from_csv
1.55,0.23,0.0002912030,0.0000152798,0.0,resume_from_csv
1.55,0.24,0.0003245981,0.0000172611,0.0,resume_from_csv
1.55,0.25,0.0003595158,0.0000177479,0.0,resume_from_csv
1.55,0.26,0.0004036419,0.0000196170,0.0,resume_from_csv
1.55,0.27,0.0004520149,0.0000216114,0.0,resume_from_csv
1.55,0.28,0.0005106115,0.0000245276,0.0,resume_from_csv
1.55,0.29,0.0005642256,0.0000256794,0.0,resume_from_csv
1.55,0.3,0.0006233710,0.0000285487,0.0,resume_from_csv
1.55,0.31,0.0006838836,0.0000313233,0.0,resume_from_csv
1.55,0.32,0.0007858910,0.0000351140,0.0,resume_from_csv
1.55,0.33,0.0008647580,0.0000378631,0.0,resume_from_csv
1.55,0.34,0.0009535170,0.0000417937,0.0,resume_from_csv
1.55,0.35,0.0010895709,0.0000464113,0.0,resume_from_csv
1.55,0.36,0.0012013037,0.0000519296,0.0,resume_from_csv
1.55,0.37,0.0013363626,0.0000613291,0.0,resume_from_csv
1.55,0.38,0.0014852905,0.0000615811,0.0,resume_from_csv
1.55,0.39,0.0016742930,0.0000827856,0.0,resume_from_csv
1.55,0.4,0.0018292587,0.0000807407,0.0,resume_from_csv
1.55,0.41,0.0020170791,0.0000847974,0.0,resume_from_csv
1.55,0.42,0.0022859906,0.0000937530,0.0,resume_from_csv
1.55,0.43,0.0025716388,0.0001156818,0.0,resume_from_csv
1.55,0.44,0.0028647120,0.0001153680,0.0,resume_from_csv
1.55,0.45,0.0031416875,0.0001340657,0.0,resume_from_csv
1.55,0.46,0.0035783552,0.0001416421,0.0,resume_from_csv
1.55,0.47,0.0039555462,0.0001565633,0.0,resume_from_csv
1.55,0.48,0.0043837654,0.0001719928,0.0,resume_from_csv
1.55,0.49,99.9418792583,2.8628848265,0.0,resume_from_csv
1.55,0.5,0.0356945443,0.0011554334,0.0,resume_from_csv
1.55,0.51,0.0060678234,0.0002310605,0.0,resume_from_csv
1.55,0.52,0.0068569125,0.0002587220,0.0,resume_from_csv
1.55,0.53,0.0075291235,0.0002813505,0.0,resume_from_csv
1.55,0.54,0.0558538254,0.0024958551,0.0,resume_from_csv
1.55,0.55,0.0094486318,0.0003450617,0.0,resume_from_csv
1.55,0.56,0.0106063578,0.0003830705,0.0,resume_from_csv
1.55,0.57,0.0119610257,0.0006082026,0.0,resume_from_csv
1.55,0.58,0.0132696315,0.0004673811,0.0,resume_from_csv
1.55,0.59,0.0150478609,0.0005146783,0.0,resume_from_csv
1.55,0.6,0.0168032257,0.0005689867,0.0,resume_from_csv
1.55,0.61,0.0684240615,0.0029999401,0.0,resume_from_csv
1.55,0.62,0.0213554105,0.0008401812,0.0,resume_from_csv
1.55,0.63,0.0240981223,0.0007511473,0.0,resume_from_csv
1.55,0.64,0.1422915223,0.0063850331,0.0,resume_from_csv
1.55,0.65,5.4770290893,0.1330825301,0.0,resume_from_csv
1.55,0.66,0.0348833448,0.0013158661,0.0,resume_from_csv
1.55,0.67,1.8599655710,0.0562580990,0.0,resume_from_csv
1.55,0.68,99.9776988544,2.7442077046,0.0,resume_from_csv
1.55,0.69,0.7444526141,0.0388982776,0.0,resume_from_csv
1.55,0.7,0.2491772444,0.0146674348,0.0,resume_from_csv
1.55,0.71,0.0681543419,0.0019272132,0.0,resume_from_csv
1.55,0.72,99.9926540882,2.3901376121,0.0,resume_from_csv
1.55,0.73,0.2843007937,0.0193996989,0.0,resume_from_csv
1.55,0.74,99.9595374625,4.7695037303,0.0,resume_from_csv
1.55,0.75,99.9723866843,4.9712160075,0.0,resume_from_csv
1.55,0.76,0.4735175464,0.0318106517,0.0,resume_from_csv
1.55,0.77,0.4867297988,0.0320210075,0.0,resume_from_csv
1.55,0.78,0.1956726269,0.0200455539,0.0,resume_from_csv
1.55,0.79,0.1912056085,0.0150252673,0.0,resume_from_csv
1.55,0.8,0.2014179537,0.0152724414,0.0,resume_from_csv
1.55,0.81,0.1992864318,0.0153683794,0.0,resume_from_csv
1.55,0.82,0.4057006825,0.0268923295,0.0,resume_from_csv
1.55,0.83,0.2618981167,0.0230063741,0.0,resume_from_csv
1.55,0.84,3.1529569683,0.1608798788,0.0,resume_from_csv
1.55,0.85,40.0473022948,1.8809571570,0.0,resume_from_csv
1.55,0.86,0.3588605382,0.0376920428,0.0,resume_from_csv
1.55,0.87,0.3408937690,0.0208925119,0.0,resume_from_csv
1.55,0.88,6.8699885898,0.2841150972,0.0,resume_from_csv
1.55,0.89,99.7499997839,5.0388463269,0.0,resume_from_csv
1.55,0.9,99.6817412419,5.1310939643,0.0,resume_from_csv
1.55,0.91,99.7200630869,5.1653637216,0.0,resume_from_csv
1.55,0.92,99.8559650486,5.0774330430,0.0,resume_from_csv
1.55,0.93,2.7503629561,0.1312308979,0.0,resume_from_csv
1.55,0.94,0.7514528946,0.0434490751,0.0,resume_from_csv
1.55,0.95,0.5212322721,0.0363023595,0.0,resume_from_csv
1.55,0.96,0.5354886930,0.0291778062,0.0,resume_from_csv
1.55,0.97,0.6642735759,0.0354519653,0.0,resume_from_csv
1.55,0.98,0.8762601483,0.0623919944,0.0,resume_from_csv
1.55,0.99,1.1613095974,0.0583432627,0.0,resume_from_csv
1.55,1.0,1.6548733585,0.0827290527,0.0,resume_from_csv
1.6,0.0,0.0000795623,0.0000142825,0.0,resume_from_csv
1.6,0.01,0.0000893613,0.0000145301,0.0,resume_from_csv
1.6,0.02,0.0000768381,0.0000133410,0.0,resume_from_csv
1.6,0.03,0.0000837989,0.0000121215,0.0,resume_from_csv
1.6,0.04,0.0000937532,0.0000114993,0.0,resume_from_csv
1.6,0.05,0.0001056963,0.0000123118,0.0,resume_from_csv
1.6,0.06,0.0001146770,0.0000123333,0.0,resume_from_csv
1.6,0.07,0.0001288989,0.0000123288,0.0,resume_from_csv
1.6,0.08,0.0001451097,0.0000118286,0.0,resume_from_csv
1.6,0.09,0.0001587826,0.0000130823,0.0,resume_from_csv
1.6,0.1,0.0001797168,0.0000120629,0.0,resume_from_csv
1.6,0.11,0.0001955339,0.0000144541,0.0,resume_from_csv
1.6,0.12,0.0002216989,0.0000141056,0.0,resume_from_csv
1.6,0.13,0.0002437621,0.0000146311,0.0,resume_from_csv
1.6,0.14,0.0002760281,0.0000151389,0.0,resume_from_csv
1.6,0.15,0.0002995932,0.0000163064,0.0,resume_from_csv
1.6,0.16,0.0003362615,0.0000179204,0.0,resume_from_csv
1.6,0.17,0.0003780156,0.0000186659,0.0,resume_from_csv
1.6,0.18,0.0004234055,0.0000211024,0.0,resume_from_csv
1.6,0.19,0.0004617620,0.0000221476,0.0,resume_from_csv
1.6,0.2,0.0005171889,0.0000240683,0.0,resume_from_csv
1.6,0.21,0.0005788721,0.0000270562,0.0,resume_from_csv
1.6,0.22,0.0006359251,0.0000293175,0.0,resume_from_csv
1.6,0.23,0.0007161390,0.0000334620,0.0,resume_from_csv
1.6,0.24,0.0007944883,0.0000358318,0.0,resume_from_csv
1.6,0.25,0.0008795391,0.0000386484,0.0,resume_from_csv
1.6,0.26,0.0009825197,0.0000424655,0.0,resume_from_csv
1.6,0.27,0.0010905860,0.0000469293,0.0,resume_from_csv
1.6,0.28,0.0012046494,0.0000512530,0.0,resume_from_csv
1.6,0.29,0.0013339181,0.0000564732,0.0,resume_from_csv
1.6,0.3,0.0015170793,0.0000676453,0.0,resume_from_csv
1.6,0.31,0.0016729258,0.0000702580,0.0,resume_from_csv
1.6,0.32,0.0018616894,0.0000784643,0.0,resume_from_csv
1.6,0.33,0.0020587697,0.0000974642,0.0,resume_from_csv
1.6,0.34,0.0023008438,0.0000982497,0.0,resume_from_csv
1.6,0.35,0.0025726850,0.0001060309,0.0,resume_from_csv
1.6,0.36,0.0028015090,0.0001343886,0.0,resume_from_csv
1.6,0.37,0.0031126964,0.0001243687,0.0,resume_from_csv
1.6,0.38,0.0035037494,0.0001394590,0.0,resume_from_csv
1.6,0.39,0.0039104392,0.0001561097,0.0,resume_from_csv
1.6,0.4,0.0677679580,0.0027703417,0.0,resume_from_csv
1.6,0.41,0.0606407602,0.0020468283,0.0,resume_from_csv
1.6,0.42,0.0054028947,0.0002083498,0.0,resume_from_csv
1.6,0.43,0.0059373137,0.0002274521,0.0,resume_from_csv
1.6,0.44,0.0066065749,0.0002509801,0.0,resume_from_csv
1.6,0.45,0.0073753251,0.0002776353,0.0,resume_from_csv
1.6,0.46,0.0083021678,0.0003091865,0.0,resume_from_csv
1.6,0.47,0.0093032695,0.0003445582,0.0,resume_from_csv
1.6,0.48,0.0103184978,0.0003843396,0.0,resume_from_csv
1.6,0.49,0.0725670324,0.0033318329,0.0,resume_from_csv
1.6,0.5,0.0128528588,0.0004592980,0.0,resume_from_csv
1.6,0.51,0.0143675133,0.0005196043,0.0,resume_from_csv
1.6,0.52,0.5934216218,0.0178321181,0.0,resume_from_csv
1.6,0.53,0.0182719313,0.0006117956,0.0,resume_from_csv
1.6,0.54,0.0207306827,0.0006715978,0.0,resume_from_csv
1.6,0.55,0.0232671665,0.0007326346,0.0,resume_from_csv
1.6,0.56,0.0508137184,0.0034327777,0.0,resume_from_csv
1.6,0.57,0.0294624549,0.0008712781,0.0,resume_from_csv
1.6,0.58,0.0336939780,0.0018739171,0.0,resume_from_csv
1.6,0.59,0.0383083834,0.0010732888,0.0,resume_from_csv
1.6,0.6,0.0431339930,0.0017464934,0.0,resume_from_csv
1.6,0.61,0.0487941887,0.0013379721,0.0,resume_from_csv
1.6,0.62,0.0570699281,0.0015212818,0.0,resume_from_csv
1.6,0.63,0.0649228119,0.0022550584,0.0,resume_from_csv
1.6,0.64,99.9895069960,2.3451329664,0.0,resume_from_csv
1.6,0.65,0.0858569401,0.0038766553,0.0,resume_from_csv
1.6,0.66,84.0054626273,2.5703030729,0.0,resume_from_csv
1.6,0.67,99.9700706405,4.7766161903,0.0,resume_from_csv
1.6,0.68,1.1881209589,0.0656380454,0.0,resume_from_csv
1.6,0.69,99.9921309172,5.0744932295,0.0,resume_from_csv
1.6,0.7,0.1756336560,0.0113404084,0.0,resume_from_csv
1.6,0.71,0.1967615956,0.0146829915,0.0,resume_from_csv
1.6,0.72,0.2177040357,0.0124615786,0.0,resume_from_csv
1.6,0.73,0.2294110422,0.0200039278,0.0,resume_from_csv
1.6,0.74,0.2297982187,0.0149221152,0.0,resume_from_csv
1.6,0.75,0.2081173059,0.0152652186,0.0,resume_from_csv
1.6,0.76,0.3386669797,0.0219319498,0.0,resume_from_csv
1.6,0.77,0.4622599024,0.0407179857,0.0,resume_from_csv
1.6,0.78,99.9923741578,4.9151422099,0.0,resume_from_csv
1.6,0.79,0.3832134358,0.0218220909,0.0,resume_from_csv
1.6,0.8,6.1928246404,0.1735819070,0.0,resume_from_csv
1.6,0.81,99.9642128794,3.9866002636,0.0,resume_from_csv
1.6,0.82,99.7546890650,5.0370473099,0.0,resume_from_csv
1.6,0.83,99.6899580695,5.1134614481,0.0,resume_from_csv
1.6,0.84,99.7071700021,5.1741391886,0.0,resume_from_csv
1.6,0.85,99.8385655067,5.0942702816,0.0,resume_from_csv
1.6,0.86,99.9933962638,4.9717855786,0.0,resume_from_csv
1.6,0.87,4.4919284460,0.2183993494,0.0,resume_from_csv
1.6,0.88,0.4367392995,0.0245270317,0.0,resume_from_csv
1.6,0.89,0.5582881287,0.0302492791,0.0,resume_from_csv
1.6,0.9,0.7080363149,0.0421899666,0.0,resume_from_csv
1.6,0.91,0.9456247446,0.0442513644,0.0,resume_from_csv
1.6,0.92,1.2641287053,0.0628708893,0.0,resume_from_csv
1.6,0.93,1.8833776579,0.0960660938,0.0,resume_from_csv
1.6,0.94,2.8699156170,0.1369740934,0.0,resume_from_csv
1.6,0.95,4.8966760386,0.2423138851,0.0,resume_from_csv
1.6,0.96,9.7253982796,0.4682775061,0.0,resume_from_csv
1.6,0.97,28.4938775396,1.4119955087,0.0,resume_from_csv
1.6,0.98,84.7815937694,4.1969362617,0.0,resume_from_csv
1.6,0.99,99.9263216631,4.9460590245,0.0,resume_from_csv
1.6,1.0,99.9258621798,4.9457874292,0.0,resume_from_csv
1.65,0.0,0.0001539764,0.0000148984,0.0,resume_from_csv
1.65,0.01,0.0001671832,0.0000160634,0.0,resume_from_csv
1.65,0.02,0.0001866050,0.0000157541,0.0,resume_from_csv
1.65,0.03,0.0002108952,0.0000154343,0.0,resume_from_csv
1.65,0.04,0.0002294884,0.0000151962,0.0,resume_from_csv
1.65,0.05,0.0002576007,0.0000155153,0.0,resume_from_csv
1.65,0.06,0.0002791045,0.0000172055,0.0,resume_from_csv
1.65,0.07,0.0003209416,0.0000174355,0.0,resume_from_csv
1.65,0.08,0.0003493854,0.0000187893,0.0,resume_from_csv
1.65,0.09,0.0003879595,0.0000204650,0.0,resume_from_csv
1.65,0.1,0.0004331526,0.0000218650,0.0,resume_from_csv
1.65,0.11,0.0004770611,0.0000228247,0.0,resume_from_csv
1.65,0.12,0.0005310379,0.0000250024,0.0,resume_from_csv
1.65,0.13,0.0005950724,0.0000299313,0.0,resume_from_csv
1.65,0.14,0.0006500123,0.0000302596,0.0,resume_from_csv
1.65,0.15,0.0007164497,0.0000331764,0.0,resume_from_csv
1.65,0.16,0.0008140341,0.0000369240,0.0,resume_from_csv
1.65,0.17,0.0008990021,0.0000396786,0.0,resume_from_csv
1.65,0.18,0.0010173230,0.0000458073,0.0,resume_from_csv
1.65,0.19,0.0011082466,0.0000476743,0.0,resume_from_csv
1.65,0.2,0.0012249823,0.0000526510,0.0,resume_from_csv
1.65,0.21,0.0013411480,0.0000574667,0.0,resume_from_csv
1.65,0.22,0.0015024537,0.0000634695,0.0,resume_from_csv
1.65,0.23,0.0016677882,0.0000703443,0.0,resume_from_csv
1.65,0.24,0.0018352455,0.0000762546,0.0,resume_from_csv
1.65,0.25,0.0020940798,0.0000860729,0.0,resume_from_csv
1.65,0.26,0.0023006884,0.0000991225,0.0,resume_from_csv
1.65,0.27,0.0025322274,0.0001043780,0.0,resume_from_csv
1.65,0.28,0.0028382376,0.0001440181,0.0,resume_from_csv
1.65,0.29,0.0046058489,0.0003108312,0.0,resume_from_csv
1.65,0.3,0.0034978145,0.0001401366,0.0,resume_from_csv
1.65,0.31,0.0038029073,0.0001552941,0.0,resume_from_csv
1.65,0.32,0.0286296472,0.0013043288,0.0,resume_from_csv
1.65,0.33,0.1543287127,0.0043837661,0.0,resume_from_csv
1.65,0.34,0.0053056818,0.0002058172,0.0,resume_from_csv
1.65,0.35,0.0058231680,0.0002244584,0.0,resume_from_csv
1.65,0.36,0.0065947887,0.0002518774,0.0,resume_from_csv
1.65,0.37,0.0073223604,0.0002771672,0.0,resume_from_csv
1.65,0.38,0.0081405940,0.0003095899,0.0,resume_from_csv
1.65,0.39,0.0090322727,0.0003360283,0.0,resume_from_csv
1.65,0.4,0.0171622945,0.0008765950,0.0,resume_from_csv
1.65,0.41,0.0112432458,0.0004395481,0.0,resume_from_csv
1.65,0.42,0.0127723020,0.0004640894,0.0,resume_from_csv
1.65,0.43,0.0359926712,0.0024354165,0.0,resume_from_csv
1.65,0.44,0.0157613250,0.0005786938,0.0,resume_from_csv
1.65,0.45,0.0176546048,0.0005983844,0.0,resume_from_csv
1.65,0.46,0.0198335437,0.0006657317,0.0,resume_from_csv
1.65,0.47,99.9728988771,2.5286065768,0.0,resume_from_csv
1.65,0.48,0.0249701819,0.0007964102,0.0,resume_from_csv
1.65,0.49,0.0285966023,0.0010178373,0.0,resume_from_csv
1.65,0.5,0.2515462627,0.0153315696,0.0,resume_from_csv
1.65,0.51,0.0364154303,0.0011701753,0.0,resume_from_csv
1.65,0.52,0.0410045327,0.0011773474,0.0,resume_from_csv
1.65,0.53,0.0475362578,0.0012972144,0.0,resume_from_csv
1.65,0.54,0.0537653801,0.0017313769,0.0,resume_from_csv
1.65,0.55,0.0620092185,0.0036844606,0.0,resume_from_csv
1.65,0.56,0.0706771971,0.0018938895,0.0,resume_from_csv
1.65,0.57,0.0828280585,0.0025296737,0.0,resume_from_csv
1.65,0.58,0.2017331264,0.0090793084,0.0,resume_from_csv
1.65,0.59,8.7644027160,0.3079132225,0.0,resume_from_csv
1.65,0.6,99.9921048369,2.9860987811,0.0,resume_from_csv
1.65,0.61,38.2708084615,1.8698504958,0.0,resume_from_csv
1.65,0.62,1.5022542156,0.0741906216,0.0,resume_from_csv
1.65,0.63,0.1992454575,0.0150619690,0.0,resume_from_csv
1.65,0.64,0.2252986998,0.0130229679,0.0,resume_from_csv
1.65,0.65,0.2489561172,0.0153516886,0.0,resume_from_csv
1.65,0.66,0.2638532957,0.0151257370,0.0,resume_from_csv
1.65,0.67,0.2639059426,0.0142448236,0.0,resume_from_csv
1.65,0.68,0.2467151059,0.0151558880,0.0,resume_from_csv
1.65,0.69,0.2038701196,0.0153589036,0.0,resume_from_csv
1.65,0.7,0.9537741498,0.0583120972,0.0,resume_from_csv
1.65,0.71,14.1785585475,0.5937552973,0.0,resume_from_csv
1.65,0.72,0.4112798725,0.0355417267,0.0,resume_from_csv
1.65,0.73,99.9787102832,3.9911910856,0.0,resume_from_csv
1.65,0.74,99.9788292660,2.6141669346,0.0,resume_from_csv
1.65,0.75,99.7579241452,5.0366922051,0.0,resume_from_csv
1.65,0.76,99.6984109278,5.1039669160,0.0,resume_from_csv
1.65,0.77,99.6874246617,5.1747580903,0.0,resume_from_csv
1.65,0.78,99.8010486505,5.1257896975,0.0,resume_from_csv
1.65,0.79,2.0786918364,0.1060087622,0.0,resume_from_csv
1.65,0.8,0.5900420628,0.0399053004,0.0,resume_from_csv
1.65,0.81,0.4538584837,0.0281815232,0.0,resume_from_csv
1.65,0.82,0.5723752049,0.0309669993,0.0,resume_from_csv
1.65,0.83,0.7467914568,0.0389233231,0.0,resume_from_csv
1.65,0.84,1.0025173688,0.0508464141,0.0,resume_from_csv
1.65,0.85,1.3852700640,0.0692071639,0.0,resume_from_csv
1.65,0.86,2.1264596660,0.1045428094,0.0,resume_from_csv
1.65,0.87,3.1601569538,0.1316112676,0.0,resume_from_csv
1.65,0.88,6.1512230445,0.2967369858,0.0,resume_from_csv
1.65,0.89,13.4831391367,0.6655196824,0.0,resume_from_csv
1.65,0.9,43.0749936578,2.1337621875,0.0,resume_from_csv
1.65,0.91,99.9267546639,4.9471747247,0.0,resume_from_csv
1.65,0.92,99.9263221788,4.9468841951,0.0,resume_from_csv
1.65,0.93,99.9259284229,4.9465853932,0.0,resume_from_csv
1.65,0.94,99.9255348780,4.9462898881,0.0,resume_from_csv
1.65,0.95,99.9251132051,4.9460056450,0.0,resume_from_csv
1.65,0.96,99.9247511824,4.9457069107,0.0,resume_from_csv
1.65,0.97,99.9244183207,4.9454025001,0.0,resume_from_csv
1.65,0.98,99.9241054073,4.9450947511,0.0,resume_from_csv
1.65,0.99,22.3376821176,1.1072546255,0.0,resume_from_csv
1.65,1.0,2.6407829112,0.1329636978,0.0,resume_from_csv
1.7,0.0,0.0003646845,0.0000216662,0.0,resume_from_csv
1.7,0.01,0.0004011974,0.0000217573,0.0,resume_from_csv
1.7,0.02,0.0004530197,0.0000230054,0.0,resume_from_csv
1.7,0.03,0.0004942455,0.0000249901,0.0,resume_from_csv
1.7,0.04,0.0005500659,0.0000271646,0.0,resume_from_csv
1.7,0.05,0.0006044362,0.0000300554,0.0,resume_from_csv
1.7,0.06,0.0006729143,0.0000316301,0.0,resume_from_csv
1.7,0.07,0.0007517919,0.0000349442,0.0,resume_from_csv
1.7,0.08,0.0008309697,0.0000368654,0.0,resume_from_csv
1.7,0.09,0.0009160619,0.0000400345,0.0,resume_from_csv
1.7,0.1,0.0010005222,0.0000498783,0.0,resume_from_csv
1.7,0.11,0.0011304336,0.0000507879,0.0,resume_from_csv
1.7,0.12,0.0012437200,0.0000528412,0.0,resume_from_csv
1.7,0.13,0.0013778673,0.0000593845,0.0,resume_from_csv
1.7,0.14,0.0611887522,0.0033182827,0.0,resume_from_csv
1.7,0.15,0.0016958377,0.0000743421,0.0,resume_from_csv
1.7,0.16,0.0018335365,0.0000829697,0.0,resume_from_csv
1.7,0.17,0.0020575889,0.0001248628,0.0,resume_from_csv
1.7,0.18,0.0022846751,0.0001017252,0.0,resume_from_csv
1.7,0.19,0.0025185240,0.0001946369,0.0,resume_from_csv
1.7,0.2,0.0028621329,0.0001179976,0.0,resume_from_csv
1.7,0.21,0.0031465764,0.0001291132,0.0,resume_from_csv
1.7,0.22,0.0034695589,0.0001539190,0.0,resume_from_csv
1.7,0.23,0.0038224002,0.0001549466,0.0,resume_from_csv
1.7,0.24,0.2114465545,0.0074529599,0.0,resume_from_csv
1.7,0.25,0.4956811584,0.0154173476,0.0,resume_from_csv
1.7,0.26,0.0059996427,0.0003960650,0.0,resume_from_csv
1.7,0.27,0.0057586327,0.0002231685,0.0,resume_from_csv
1.7,0.28,0.0064676568,0.0002486493,0.0,resume_from_csv
1.7,0.29,0.0071905490,0.0002744480,0.0,resume_from_csv
1.7,0.3,0.0079780773,0.0003033477,0.0,resume_from_csv
1.7,0.31,0.0088509825,0.0003352420,0.0,resume_from_csv
1.7,0.32,0.0098867047,0.0003684486,0.0,resume_from_csv
1.7,0.33,0.0110169251,0.0004038404,0.0,resume_from_csv
1.7,0.34,0.0121876372,0.0006723932,0.0,resume_from_csv
1.7,0.35,0.0136244281,0.0005054721,0.0,resume_from_csv
1.7,0.36,0.0153095624,0.0005395525,0.0,resume_from_csv
1.7,0.37,0.0172717495,0.0006185342,0.0,resume_from_csv
1.7,0.38,0.0190533209,0.0006470749,0.0,resume_from_csv
1.7,0.39,0.0213670793,0.0007103855,0.0,resume_from_csv
1.7,0.4,0.0242329847,0.0007766144,0.0,resume_from_csv
1.7,0.41,0.6349324992,0.0204979988,0.0,resume_from_csv
1.7,0.42,0.0309702087,0.0011962154,0.0,resume_from_csv
1.7,0.43,0.9947751099,0.0393274858,0.0,resume_from_csv
1.7,0.44,0.0401178178,0.0013637258,0.0,resume_from_csv
1.7,0.45,0.6497417529,0.0253965895,0.0,resume_from_csv
1.7,0.46,0.0514318875,0.0013710917,0.0,resume_from_csv
1.7,0.47,99.9856899721,2.5362134178,0.0,resume_from_csv
1.7,0.48,0.0686897972,0.0017986257,0.0,resume_from_csv
1.7,0.49,99.9836792294,2.6918429177,0.0,resume_from_csv
1.7,0.5,0.0899592007,0.0026355775,0.0,resume_from_csv
1.7,0.51,0.2402887023,0.0083397612,0.0,resume_from_csv
1.7,0.52,11.7192632047,0.5168647577,0.0,resume_from_csv
1.7,0.53,99.9719930629,4.9021199251,0.0,resume_from_csv
1.7,0.54,0.5522070087,0.0285588376,0.0,resume_from_csv
1.7,0.55,0.3117234260,0.0227999462,0.0,resume_from_csv
1.7,0.56,0.2269192880,0.0126000887,0.0,resume_from_csv
1.7,0.57,0.2561709483,0.0143806917,0.0,resume_from_csv
1.7,0.58,0.2877699246,0.0158440294,0.0,resume_from_csv
1.7,0.59,0.3073499770,0.0167532267,0.0,resume_from_csv
1.7,0.6,0.3085717234,0.0172277913,0.0,resume_from_csv
1.7,0.61,0.2861024252,0.0162586795,0.0,resume_from_csv
1.7,0.62,0.2359221070,0.0154533613,0.0,resume_from_csv
1.7,0.63,0.2472328279,0.0176831084,0.0,resume_from_csv
1.7,0.64,1.7261935096,0.0901754595,0.0,resume_from_csv
1.7,0.65,99.9508937269,4.7254161354,0.0,resume_from_csv
1.7,0.66,1.1174938472,0.0511382210,0.0,resume_from_csv
1.7,0.67,99.8965543688,2.5006654311,0.0,resume_from_csv
1.7,0.68,99.9950375445,4.7424771679,0.0,resume_from_csv
1.7,0.69,99.7185330710,5.0806859921,0.0,resume_from_csv
1.7,0.7,99.6793101211,5.1767831989,0.0,resume_from_csv
1.7,0.71,99.7732721340,5.1488710655,0.0,resume_from_csv
1.7,0.72,99.9959422166,4.9061884373,0.0,resume_from_csv
1.7,0.73,0.7641081788,0.0446505472,0.0,resume_from_csv
1.7,0.74,0.4919574147,0.0368527996,0.0,resume_from_csv
1.7,0.75,0.6095941648,0.0327199957,0.0,resume_from_csv
1.7,0.76,0.7807613395,0.0409118494,0.0,resume_from_csv
1.7,0.77,1.0357032001,0.0568759582,0.0,resume_from_csv
1.7,0.78,1.4857514780,0.0720955191,0.0,resume_from_csv
1.7,0.79,2.3450041524,0.1123500015,0.0,resume_from_csv
1.7,0.8,3.9147740998,0.1894630058,0.0,resume_from_csv
1.7,0.81,7.8937496991,0.3857971616,0.0,resume_from_csv
1.7,0.82,17.3144887910,0.8593807584,0.0,resume_from_csv
1.7,0.83,74.1316172905,3.6714115467,0.0,resume_from_csv
1.7,0.84,99.9267817800,4.9480211344,0.0,resume_from_csv
1.7,0.85,99.9263928881,4.9477092330,0.0,resume_from_csv
1.7,0.86,99.9260024807,4.9474012392,0.0,resume_from_csv
1.7,0.87,99.9255671028,4.9471100094,0.0,resume_from_csv
1.7,0.88,99.9252062751,4.9467997435,0.0,resume_from_csv
1.7,0.89,99.9248694492,4.9464856017,0.0,resume_from_csv
1.7,0.9,99.9245079338,4.9461814039,0.0,resume_from_csv
1.7,0.91,99.9242247077,4.9458570741,0.0,resume_from_csv
1.7,0.92,99.9239897403,4.9455211917,0.0,resume_from_csv
1.7,0.93,6.5387730495,0.2761625012,0.0,resume_from_csv
1.7,0.94,1.2284237981,0.0612820281,0.0,resume_from_csv
1.7,0.95,0.3270224002,0.0323179571,0.0,resume_from_csv
1.7,0.96,99.8286146479,4.9676563048,0.0,resume_from_csv
1.7,0.97,99.9434774571,4.6950933121,0.0,resume_from_csv
1.7,0.98,99.8484500438,4.9633018483,0.0,resume_from_csv
1.7,0.99,99.7608641313,5.0360707854,0.0,resume_from_csv
1.7,1.0,99.7504138671,5.1288549520,0.0,resume_from_csv
1.75,0.0,0.3122140956,0.0146024470,0.0,resume_from_csv
